date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
2087-04,3873045,3899986,3926927,3953868,3980809,4007749,4034690,4061631,4077546,4093461,4109376,4125291,4141206,4161091,4180976,4200860,4220745,4240630,4321546,4402462,4483379,4564295,4645211,4687000,4728788,4770577,4812365,4854154,4856473,4858793,4861112,4863432,4865751,4874777,4883804,4892830,4901857,4910883,4923798,4936713,4949629,4962544,4975459,4969759,4964058,4958358,4952657,4946957,4917695,4888432,4859170,4829907,4800645,4768448,4736251,4704053,4671856,4639659,4614378,4589097,4563817,4538536,4513255,4498630,4484006,4469381,4454757,4440132,4453067,4466002,4478936,4491871,4504806,4488549,4472292,4456036,4439779,4423522,4310658,4197793,4084929,3972064,3859200,3669003,3478807,3288610,3098414,2908217,2695535,2482854,2270172,2057491,1844809,1621245,1397681,1174118,950554,726990,687560,648130,608700
2087-05,3872842,3899740,3926638,3953536,3980434,4007333,4034231,4061129,4077157,4093185,4109214,4125242,4141270,4161325,4181381,4201436,4221492,4241547,4322538,4403528,4484519,4565509,4646500,4688159,4729817,4771476,4813134,4854793,4856902,4859011,4861121,4863230,4865339,4874170,4883001,4891833,4900664,4909495,4922522,4935550,4948577,4961605,4974632,4969357,4964082,4958807,4953532,4948257,4919206,4890155,4861104,4832053,4803002,4770663,4738325,4705986,4673648,4641309,4615803,4590298,4564792,4539287,4513781,4498595,4483409,4468224,4453038,4437852,4451045,4464238,4477431,4490624,4503817,4487153,4470488,4453824,4437159,4420495,4309877,4199260,4088642,3978025,3867407,3676426,3485445,3294464,3103483,2912502,2698810,2485118,2271427,2057735,1844043,1620827,1397611,1174395,951179,727963,688572,649182,609791
2087-06,3872637,3899493,3926349,3953205,3980061,4006916,4033772,4060628,4076769,4092910,4109052,4125193,4141334,4161560,4181786,4202012,4222238,4242464,4323529,4404594,4485659,4566724,4647789,4689318,4730846,4772375,4813903,4855432,4857331,4859230,4861129,4863028,4864927,4873563,4882199,4890834,4899470,4908106,4921246,4934386,4947526,4960666,4973806,4968956,4964106,4959257,4954407,4949557,4920717,4891877,4863038,4834198,4805358,4772878,4740398,4707919,4675439,4642959,4617229,4591499,4565768,4540038,4514308,4498561,4482814,4467066,4451319,4435572,4449023,4462474,4475925,4489376,4502827,4485755,4468683,4451611,4434539,4417467,4309097,4200726,4092356,3983985,3875615,3683849,3492084,3300318,3108553,2916787,2702085,2487383,2272680,2057978,1843276,1620408,1397540,1174673,951805,728937,689585,650233,610882
2087-07,3872434,3899247,3926060,3952873,3979686,4006500,4033313,4060126,4076380,4092635,4108889,4125144,4141398,4161795,4182191,4202588,4222984,4243381,4324520,4405660,4486799,4567939,4649078,4690477,4731875,4773274,4814672,4856071,4857760,4859449,4861137,4862826,4864515,4872956,4881396,4889837,4898277,4906718,4919970,4933222,4946475,4959727,4972979,4968555,4964131,4959706,4955282,4950858,4922229,4893601,4864972,4836344,4807715,4775094,4742473,4709851,4677230,4644609,4618654,4592699,4566745,4540790,4514835,4498526,4482218,4465909,4449601,4433292,4447001,4460710,4474419,4488128,4501837,4484358,4466878,4449399,4431919,4414440,4308317,4202193,4096070,3989946,3883823,3691273,3498723,3306173,3113623,2921073,2705360,2489647,2273935,2058222,1842509,1619989,1397469,1174950,952430,729910,690597,651285,611972
2087-08,3872229,3899000,3925771,3952542,3979313,4006083,4032854,4059625,4075992,4092360,4108727,4125095,4141462,4162029,4182596,4203164,4223731,4244298,4325512,4406726,4487940,4569154,4650368,4691636,4732905,4774173,4815442,4856710,4858188,4859667,4861145,4862624,4864102,4872347,4880593,4888838,4897084,4905329,4918694,4932058,4945423,4958787,4972152,4968153,4964154,4960156,4956157,4952158,4923741,4895323,4866906,4838488,4810071,4777309,4744546,4711784,4679021,4646259,4620079,4593900,4567720,4541541,4515361,4498491,4481621,4464752,4447882,4431012,4444979,4458946,4472914,4486881,4500848,4482961,4465074,4447186,4429299,4411412,4307536,4203659,4099783,3995906,3892030,3698696,3505361,3312027,3118692,2925358,2708635,2491912,2275188,2058465,1841742,1619570,1397398,1175227,953055,730883,691610,652336,613063
2087-09,3872026,3898754,3925482,3952210,3978938,4005667,4032395,4059123,4075604,4092084,4108565,4125045,4141526,4162264,4183002,4203739,4224477,4245215,4326503,4407792,4489080,4570369,4651657,4692795,4733934,4775072,4816211,4857349,4858617,4859885,4861154,4862422,4863690,4871740,4879790,4887840,4895890,4903940,4917417,4930894,4944371,4957848,4971325,4967752,4964178,4960605,4957031,4953458,4925252,4897046,4868840,4840634,4812428,4779524,4746620,4713717,4680813,4647909,4621505,4595101,4568696,4542292,4515888,4498457,4481026,4463594,4446163,4428732,4442957,4457182,4471408,4485633,4499858,4481563,4463269,4444974,4426680,4408385,4306756,4205126,4103497,4001867,3900238,3706119,3512000,3317881,3123762,2929643,2711910,2494176,2276443,2058709,1840976,1619152,1397328,1175505,953681,731857,692623,653388,614154
2087-10,3871822,3898507,3925193,3951879,3978564,4005250,4031935,4058621,4075215,4091808,4108402,4124995,4141589,4162498,4183406,4204315,4225223,4246132,4327495,4408858,4490220,4571583,4652946,4693954,4734962,4775971,4816979,4857987,4859045,4860103,4861162,4862220,4863278,4871133,4878988,4886842,4894697,4902552,4916141,4929730,4943320,4956909,4970498,4967350,4964202,4961054,4957906,4954758,4926763,4898768,4870774,4842779,4814784,4781739,4748694,4715649,4682604,4649559,4622930,4596301,4569672,4543043,4516414,4498422,4480429,4462437,4444444,4426452,4440935,4455419,4469902,4484386,4498869,4480167,4461464,4442762,4424059,4405357,4305975,4206593,4107210,4007828,3908446,3713542,3518639,3323735,3128832,2933928,2715184,2496440,2277697,2058953,1840209,1618733,1397257,1175782,954306,732830,693635,654440,615244
2087-11,3871618,3898261,3924904,3951547,3978190,4004834,4031477,4058120,4074827,4091533,4108240,4124946,4141653,4162732,4183811,4204891,4225970,4247049,4328486,4409924,4491361,4572799,4654236,4695114,4735992,4776870,4817748,4858626,4859474,4860322,4861170,4862018,4862866,4870525,4878185,4885844,4893504,4901163,4914865,4928566,4942268,4955969,4969671,4966949,4964226,4961504,4958781,4956059,4928275,4900492,4872708,4844925,4817141,4783954,4750768,4717581,4684395,4651208,4624355,4597501,4570648,4543794,4516941,4498387,4479833,4461280,4442726,4424172,4438913,4453655,4468396,4483138,4497879,4478769,4459659,4440550,4421440,4402330,4305195,4208060,4110924,4013789,3916654,3720966,3525278,3329590,3133902,2938214,2718460,2498705,2278951,2059196,1839442,1618314,1397187,1176059,954932,733804,694648,655492,616335
2087-12,3871414,3898014,3924615,3951216,3977816,4004417,4031017,4057618,4074438,4091258,4108077,4124897,4141717,4162967,4184217,4205466,4226716,4247966,4329478,4410990,4492501,4574013,4655525,4696273,4737021,4777769,4818517,4859265,4859903,4860541,4861178,4861816,4862454,4869918,4877382,4884847,4892311,4899775,4913589,4927403,4941216,4955030,4968844,4966547,4964250,4961953,4959656,4957359,4929787,4902214,4874642,4847069,4819497,4786169,4752841,4719514,4686186,4652858,4625780,4598702,4571624,4544546,4517468,4498353,4479238,4460123,4441008,4421893,4436892,4451891,4466891,4481890,4496889,4477372,4457855,4438337,4418820,4399303,4304415,4209526,4114638,4019749,3924861,3728389,3531916,3335444,3138971,2942499,2721734,2500969,2280205,2059440,1838675,1617895,1397116,1176336,955557,734777,695660,656543,617426
2088-01,3871433,3897951,3924469,3950987,3977505,4004022,4030540,4057058,4073994,4090931,4107867,4124804,4141740,4163130,4184520,4205911,4227301,4248691,4330338,4411985,4493631,4575278,4656925,4697572,4738220,4778867,4819515,4860162,4860590,4861018,4861446,4861874,4862302,4869552,4876802,4884052,4891302,4898552,4912394,4926237,4940079,4953922,4967764,4965857,4963951,4962044,4960138,4958231,4930948,4903665,4876383,4849100,4821817,4788403,4754989,4721575,4688161,4654747,4627408,4600069,4572731,4545392,4518053,4498640,4479226,4459813,4440399,4420986,4435794,4450602,4465411,4480219,4495027,4475185,4455342,4435500,4415657,4395815,4303060,4210305,4117549,4024794,3932039,3735160,3538282,3341403,3144525,2947646,2725854,2504062,2282270,2060478,1838686,1618001,1397317,1176632,955948,735263,696402,657541,618680
2088-02,3871453,3897888,3924323,3950758,3977193,4003627,4030062,4056497,4073550,4090603,4107656,4124709,4141762,4163293,4184823,4206354,4227884,4249415,4331197,4412979,4494761,4576543,4658325,4698872,4739419,4779965,4820512,4861059,4861277,4861495,4861714,4861932,4862150,4869186,4876222,4883258,4890294,4897330,4911201,4925072,4938942,4952813,4966684,4965168,4963652,4962135,4960619,4959103,4932110,4905117,4878123,4851130,4824137,4790637,4757137,4723636,4690136,4656636,4629036,4601437,4573837,4546238,4518638,4498926,4479215,4459503,4439792,4420080,4434697,4449314,4463931,4478548,4493165,4472998,4452830,4432663,4412495,4392328,4301706,4211084,4120461,4029839,3939217,3741932,3544647,3347363,3150078,2952793,2729974,2507154,2284335,2061515,1838696,1618107,1397518,1176928,956339,735750,697145,658540,619935
2088-03,3871473,3897825,3924177,3950529,3976881,4003233,4029585,4055937,4073107,4090276,4107446,4124615,4141785,4163456,4185127,4206798,4228469,4250140,4332057,4413974,4495891,4577808,4659725,4700171,4740618,4781064,4821511,4861957,4861965,4861974,4861982,4861991,4861999,4868821,4875643,4882464,4889286,4896108,4910007,4923906,4937806,4951705,4965604,4964478,4963352,4962227,4961101,4959975,4933271,4906568,4879864,4853161,4826457,4792870,4759284,4725697,4692111,4658524,4630664,4602804,4574944,4547084,4519224,4499214,4479204,4459194,4439184,4419174,4433600,4448025,4462451,4476876,4491302,4470810,4450317,4429825,4409332,4388840,4300351,4211862,4123372,4034883,3946394,3748703,3551012,3353322,3155631,2957940,2734093,2510247,2286400,2062554,1838707,1618213,1397719,1177225,956731,736237,697888,659538,621189
2088-04,3871494,3897763,3924032,3950301,3976570,4002839,4029108,4055377,4072663,4089949,4107235,4124521,4141807,4163618,4185430,4207241,4229053,4250864,4332916,4414968,4497021,4579073,4661125,4701471,4741817,4782162,4822508,4862854,4862653,4862451,4862250,4862048,4861847,4868455,4875063,4881670,4888278,4894886,4908814,4922741,4936669,4950596,4964524,4963789,4963054,4962318,4961583,4960848,4934434,4908020,4881605,4855191,4828777,4795104,4761431,4727759,4694086,4660413,4632292,4604171,4576051,4547930,4519809,4499501,4479192,4458884,4438575,4418267,4432502,4446736,4460971,4475205,4489440,4468623,4447805,4426988,4406170,4385353,4298997,4212641,4126284,4039928,3953572,3755475,3557378,3359281,3161184,2963087,2738213,2513339,2288465,2063591,1838717,1618318,1397919,1177521,957122,736723,698630,660537,622443
2088-05,3871514,3897700,3923886,3950072,3976258,4002444,4028630,4054816,4072219,4089622,4107024,4124427,4141830,4163782,4185733,4207685,4229636,4251588,4333775,4415963,4498150,4580338,4662525,4702770,4743015,4783261,4823506,4863751,4863340,4862929,4862517,4862106,4861695,4868089,4874482,4880876,4887269,4893663,4907619,4921575,4935532,4949488,4963444,4963099,4962754,4962410,4962065,4961720,4935595,4909471,4883346,4857222,4831097,4797338,4763579,4729819,4696060,4662301,4633920,4605538,4577157,4548775,4520394,4499787,4479181,4458574,4437968,4417361,4431404,4445448,4459491,4473535,4487578,4466435,4445293,4424150,4403008,4381865,4297642,4213419,4129196,4044973,3960750,3762247,3563744,3365240,3166737,2968234,2742333,2516432,2290530,2064629,1838728,1618424,1398121,1177817,957514,737210,699373,661535,623698
2088-06,3871534,3897637,3923740,3949843,3975946,4002050,4028153,4054256,4071775,4089294,4106814,4124333,4141852,4163944,4186036,4208129,4230221,4252313,4334635,4416958,4499280,4581603,4663925,4704070,4744214,4784359,4824503,4864648,4864027,4863406,4862786,4862165,4861544,4867723,4873903,4880082,4886262,4892441,4906426,4920410,4934395,4948379,4962364,4962410,4962455,4962501,4962546,4962592,4936757,4910922,4885087,4859252,4833417,4799572,4765726,4731881,4698035,4664190,4635548,4606906,4578264,4549622,4520980,4500075,4479170,4458265,4437360,4416455,4430307,4444159,4458012,4471864,4485716,4464248,4442781,4421313,4399846,4378378,4296288,4214198,4132107,4050017,3967927,3769018,3570109,3371199,3172290,2973381,2746452,2519524,2292595,2065667,1838738,1618530,1398321,1178113,957904,737696,700115,662533,624952
2088-07,3871554,3897574,3923594,3949614,3975634,4001655,4027675,4053695,4071331,4088967,4106603,4124239,4141875,4164107,4186340,4208572,4230805,4253037,4335495,4417952,4500410,4582867,4665325,4705369,4745413,4785457,4825501,4865545,4864714,4863884,4863053,4862223,4861392,4867357,4873323,4879288,4885254,4891219,4905232,4919245,4933258,4947271,4961284,4961720,4962156,4962592,4963028,4963464,4937919,4912373,4886828,4861282,4835737,4801805,4767874,4733942,4700011,4666079,4637176,4608273,4579371,4550468,4521565,4500362,4479159,4457955,4436752,4415549,4429210,4442871,4456531,4470192,4483853,4462060,4440268,4418475,4396683,4374890,4294933,4214976,4135019,4055062,3975105,3775790,3576474,3377159,3177843,2978528,2750572,2522616,2294661,2066705,1838749,1618636,1398523,1178409,958296,738183,700857,663532,626206
2088-08,3871573,3897511,3923448,3949385,3975323,4001260,4027198,4053135,4070887,4088640,4106392,4124145,4141897,4164270,4186643,4209016,4231389,4253762,4336355,4418947,4501540,4584132,4666725,4706668,4746612,4786555,4826499,4866442,4865402,4864361,4863321,4862280,4861240,4866991,4872742,4878494,4884245,4889996,4904038,4918079,4932121,4946162,4960204,4961030,4961857,4962683,4963510,4964336,4939080,4913824,4888569,4863313,4838057,4804039,4770021,4736003,4701985,4667967,4638804,4609640,4580477,4551313,4522150,4500648,4479147,4457645,4436144,4414642,4428112,4441582,4455051,4468521,4481991,4459873,4437756,4415638,4393521,4371403,4293579,4215755,4137931,4060107,3982283,3782562,3582840,3383119,3183397,2983676,2754693,2525709,2296726,2067742,1838759,1618741,1398723,1178706,958688,738670,701600,664530,627461
2088-09,3871594,3897449,3923303,3949157,3975012,4000866,4026721,4052575,4070444,4088313,4106182,4124051,4141920,4164433,4186946,4209460,4231973,4254486,4337214,4419942,4502669,4585397,4668125,4707968,4747811,4787653,4827496,4867339,4866089,4864839,4863589,4862339,4861089,4866626,4872163,4877700,4883237,4888774,4902844,4916914,4930984,4945054,4959124,4960341,4961558,4962774,4963991,4965208,4940242,4915276,4890309,4865343,4840377,4806273,4772169,4738064,4703960,4669856,4640432,4611008,4581584,4552160,4522736,4500936,4479136,4457336,4435536,4413736,4427015,4440293,4453572,4466850,4480129,4457686,4435243,4412801,4390358,4367915,4292224,4216533,4140842,4065151,3989460,3789333,3589205,3389078,3188950,2988823,2758812,2528802,2298791,2068781,1838770,1618847,1398924,1179002,959079,739156,702342,665529,628715
2088-10,3871614,3897386,3923157,3948928,3974700,4000471,4026243,4052014,4070000,4087985,4105971,4123956,4141942,4164596,4187249,4209903,4232556,4255210,4338073,4420936,4503799,4586662,4669525,4709267,4749009,4788752,4828494,4868236,4866776,4865316,4863857,4862397,4860937,4866260,4871583,4876906,4882229,4887552,4901650,4915749,4929847,4943946,4958044,4959651,4961259,4962866,4964474,4966081,4941404,4916727,4892051,4867374,4842697,4808506,4774316,4740125,4705935,4671744,4642059,4612375,4582690,4553006,4523321,4501223,4479125,4457026,4434928,4412830,4425917,4439004,4452092,4465179,4478266,4455498,4432731,4409963,4387196,4364428,4290870,4217312,4143754,4070196,3996638,3796104,3595571,3395037,3194504,2993970,2762932,2531894,2300856,2069818,1838780,1618953,1399125,1179298,959470,739643,703085,666527,629969
2088-11,3871634,3897322,3923011,3948700,3974388,4000077,4025765,4051454,4069556,4087658,4105761,4123863,4141965,4164759,4187553,4210347,4233141,4255935,4338933,4421931,4504929,4587927,4670925,4710567,4750208,4789850,4829491,4869133,4867463,4865794,4864124,4862455,4860785,4865894,4871003,4876112,4881221,4886330,4900457,4914584,4928710,4942837,4956964,4958962,4960960,4962957,4964955,4966953,4942566,4918179,4893791,4869404,4845017,4810740,4776463,4742187,4707910,4673633,4643688,4613742,4583797,4553851,4523906,4501510,4479113,4456717,4434320,4411924,4424820,4437716,4450612,4463508,4476404,4453311,4430218,4407126,4384033,4360940,4289515,4218090,4146666,4075241,4003816,3802876,3601936,3400997,3200057,2999117,2767052,2534987,2302921,2070856,1838791,1619059,1399326,1179594,959861,740129,703827,667525,631224
2088-12,3871654,3897259,3922865,3948471,3974076,3999682,4025287,4050893,4069112,4087331,4105550,4123769,4141988,4164922,4187856,4210791,4233725,4256659,4339792,4422925,4506059,4589192,4672325,4711866,4751407,4790948,4830489,4870030,4868151,4866272,4864392,4862513,4860634,4865529,4870423,4875318,4880212,4885107,4899263,4913418,4927574,4941729,4955885,4958273,4960661,4963049,4965437,4967825,4943728,4919630,4895533,4871435,4847338,4812975,4778612,4744248,4709885,4675522,4645316,4615110,4584904,4554698,4524492,4501797,4479102,4456407,4433712,4411017,4423722,4436427,4449132,4461837,4474542,4451124,4427706,4404289,4380871,4357453,4288161,4218869,4149577,4080285,4010993,3809647,3608301,3406956,3205610,3004264,2771172,2538079,2304987,2071894,1838802,1619165,1399528,1179890,960253,740616,704570,668524,632478
2089-01,3871898,3897389,3922879,3948369,3973860,3999350,4024841,4050331,4068649,4086967,4105285,4123603,4141921,4164972,4188023,4211073,4234124,4257175,4340483,4423791,4507099,4590407,4673715,4713195,4752675,4792155,4831635,4871115,4869034,4866953,4864872,4862791,4860710,4865383,4870057,4874730,4879404,4884077,4898183,4912289,4926395,4940501,4954607,4957326,4960046,4962765,4965485,4968204,4944487,4920769,4897052,4873334,4849617,4815203,4780790,4746376,4711963,4677549,4647199,4616849,4586500,4556150,4525800,4502745,4479690,4456634,4433579,4410524,4422772,4435021,4447269,4459518,4471766,4448420,4425073,4401727,4378380,4355034,4287180,4219326,4151471,4083617,4015763,3814648,3613533,3412418,3211303,3010188,2776113,2542038,2307964,2073889,1839814,1619992,1400170,1180348,960526,740704,705111,669518,633925
